rotation,row,col,cell,stagegrid,newtime
audience,1,1,4,centerstage,9723.535006
audience,1,1,4,centerstage,9740.015574
audience,1,1,4,centerstage,9756.496142
audience,1,1,4,centerstage,9772.97671
audience,1,1,4,centerstage,9789.457277
audience,1,1,4,centerstage,9805.937845
audience,1,1,4,centerstage,9822.418413
audience,1,1,4,centerstage,9838.898981
audience,1,1,4,centerstage,9855.379549
audience,1,1,4,centerstage,9871.860116
audience,1,1,4,centerstage,9888.340684
audience,1,1,4,centerstage,9904.821252
audience,1,1,4,centerstage,9921.30182
audience,1,1,4,centerstage,9937.782388
audience,1,1,4,centerstage,9954.262955
audience,1,1,4,centerstage,9970.743523
audience,1,1,4,centerstage,9987.224091
audience,1,1,4,centerstage,10003.70466
audience,1,1,4,centerstage,10020.18523
audience,1,1,4,centerstage,10036.66579
audience,1,1,4,centerstage,10053.14636
audience,1,1,4,centerstage,10069.62693
audience,1,1,4,centerstage,10086.1075
audience,1,1,4,centerstage,10102.58807
audience,1,1,4,centerstage,10119.06863
audience,1,1,4,centerstage,10135.5492
audience,1,1,4,centerstage,10152.02977
audience,1,1,4,centerstage,10168.51034
audience,1,1,4,centerstage,10184.9909
audience,1,1,4,centerstage,10201.47147
audience,1,1,4,centerstage,10217.95204
audience,1,1,4,centerstage,10234.43261
audience,1,1,4,centerstage,10250.91318
audience,1,1,4,centerstage,10267.39374
audience,1,1,4,centerstage,10283.87431
audience,1,1,4,centerstage,10300.35488
audience,1,1,4,centerstage,10316.83545
audience,1,1,4,centerstage,10333.31602
audience,1,1,4,centerstage,10349.79658
audience,1,1,4,centerstage,10366.27715
audience,1,1,4,centerstage,10382.75772
audience,1,1,4,centerstage,10399.23829
audience,1,1,4,centerstage,10415.71885
audience,1,1,4,centerstage,10432.19942
audience,1,1,4,centerstage,10448.67999
audience,1,1,4,centerstage,10465.16056
audience,1,1,4,centerstage,10481.64113
audience,1,1,4,centerstage,10498.12169
audience,1,1,4,centerstage,10514.60226
audience,1,1,4,centerstage,10531.08283
audience,1,1,4,centerstage,10547.5634
audience,1,1,4,centerstage,10564.04396
