rotation,row,col,cell,stagegrid,newtime
stageleft,1,1,4,centerstage,10976
stageleft,1,1,4,centerstage,10992
stageleft,1,1,4,centerstage,11008
stageleft,1,1,4,centerstage,11024
stageleft,1,1,4,centerstage,11040
stageleft,1,1,4,centerstage,11056
stageleft,1,1,4,centerstage,11072
stageleft,1,1,4,centerstage,11088
stageleft,1,1,4,centerstage,11104
stageleft,1,1,4,centerstage,11120
stageleft,1,1,4,centerstage,11136
stageleft,1,1,4,centerstage,11152
stageleft,1,1,4,centerstage,11168
stageleft,1,1,4,centerstage,11184
stageleft,1,1,4,centerstage,11200
stageleft,1,1,4,centerstage,11216
stageleft,1,1,4,centerstage,11232
stageleft,1,1,4,centerstage,11248
stageleft,1,1,4,centerstage,11264
stageleft,1,1,4,centerstage,11280
stageleft,1,1,4,centerstage,11296
stageleft,1,1,4,centerstage,11312
stageleft,1,1,4,centerstage,11328
stageleft,1,1,4,centerstage,11344
stageleft,1,1,4,centerstage,11364
stageleft,1,1,4,centerstage,11376
stageleft,1,1,4,centerstage,11392
stageleft,1,1,4,centerstage,11408
stageleft,1,1,4,centerstage,11424
stageleft,1,1,4,centerstage,11440
stageleft,1,1,4,centerstage,11456
stageleft,1,1,4,centerstage,11472
